Date_Time,LWC_Merged,LWC_Gerber,Vis_Rec,LWC_Calc
7/27/2025 00:00:00,0.034,0.034,,
7/27/2025 01:00:00,0.088,0.088,,
7/27/2025 02:00:00,0.495,0.495,,
7/27/2025 03:00:00,0.791,0.791,,
7/27/2025 04:00:00,0.932,0.932,,
7/27/2025 05:00:00,0.919,0.919,,
7/27/2025 06:00:00,0.972,0.972,,
7/27/2025 07:00:00,0.973,0.973,,
7/27/2025 08:00:00,0.487,0.487,,
7/27/2025 09:00:00,0.443,0.443,,
7/27/2025 10:00:00,0.414,0.414,,
7/27/2025 11:00:00,0.511,0.511,,
7/27/2025 12:00:00,0.660,0.660,,
7/27/2025 13:00:00,0.483,0.483,,
7/27/2025 14:00:00,0.374,0.374,,
7/27/2025 15:00:00,0.574,0.574,,
7/27/2025 16:00:00,0.381,0.381,,
7/27/2025 17:00:00,0.393,0.393,,
7/27/2025 18:00:00,0.366,0.366,,
7/27/2025 19:00:00,0.568,0.568,,
7/27/2025 20:00:00,0.768,0.768,,
7/27/2025 21:00:00,0.798,0.798,,
7/27/2025 22:00:00,0.621,0.621,,
7/27/2025 23:00:00,0.731,0.731,,
7/28/2025 00:00:00,0.598,0.598,,
7/28/2025 01:00:00,0.226,0.226,,
7/28/2025 02:00:00,0.108,0.108,,
7/28/2025 03:00:00,0.123,0.123,,
7/28/2025 04:00:00,,,,
7/28/2025 05:00:00,,,,
7/28/2025 06:00:00,,,,
7/28/2025 07:00:00,,,,
7/28/2025 08:00:00,0.012,0.012,,
7/28/2025 09:00:00,,,,
7/28/2025 10:00:00,,,,
7/28/2025 11:00:00,,,,
7/28/2025 12:00:00,,,,
7/28/2025 13:00:00,,,,
7/28/2025 14:00:00,,,,
7/28/2025 15:00:00,,,,
7/28/2025 16:00:00,,,,
7/28/2025 17:00:00,,,,
7/28/2025 18:00:00,,,,
7/28/2025 19:00:00,,,,
7/28/2025 20:00:00,,,,
7/28/2025 21:00:00,,,,
7/28/2025 22:00:00,,,,
7/28/2025 23:00:00,,,,
7/29/2025 00:00:00,,,,
7/29/2025 01:00:00,,,,
7/29/2025 02:00:00,0.077,0.077,,
7/29/2025 03:00:00,0.273,0.273,,
7/29/2025 04:00:00,0.600,0.600,,
7/29/2025 05:00:00,0.646,0.646,,
7/29/2025 06:00:00,0.702,0.702,,
7/29/2025 07:00:00,0.519,0.519,,
7/29/2025 08:00:00,0.217,0.217,,
7/29/2025 09:00:00,0.148,0.148,,
7/29/2025 10:00:00,0.089,0.089,,
7/29/2025 11:00:00,,,,
7/29/2025 12:00:00,,,,
7/29/2025 13:00:00,,,,
7/29/2025 14:00:00,,,,
7/29/2025 15:00:00,,,,
7/29/2025 16:00:00,,,,
7/29/2025 17:00:00,,,,
7/29/2025 18:00:00,,,,
7/29/2025 19:00:00,,,,
7/29/2025 20:00:00,,,,
7/29/2025 21:00:00,,,,
7/29/2025 22:00:00,,,,
7/29/2025 23:00:00,,,,
7/30/2025 00:00:00,,,,
7/30/2025 01:00:00,,,,
7/30/2025 02:00:00,,,,
7/30/2025 03:00:00,,,,
7/30/2025 04:00:00,,,,
7/30/2025 05:00:00,,,,
7/30/2025 06:00:00,,,,
7/30/2025 07:00:00,0.024,0.024,,
7/30/2025 08:00:00,0.042,0.042,,
7/30/2025 09:00:00,0.014,0.014,,
7/30/2025 10:00:00,0.009,0.009,,
7/30/2025 11:00:00,0.008,0.008,,
7/30/2025 12:00:00,,,,
7/30/2025 13:00:00,,,,
7/30/2025 14:00:00,,,,
7/30/2025 15:00:00,,,,
7/30/2025 16:00:00,0.078,0.078,,
7/30/2025 17:00:00,0.244,0.244,,
7/30/2025 18:00:00,0.358,0.358,,
7/30/2025 19:00:00,0.281,0.281,,
7/30/2025 20:00:00,0.417,0.417,,
7/30/2025 21:00:00,0.195,0.195,,
7/30/2025 22:00:00,0.280,0.280,,
7/30/2025 23:00:00,0.184,0.184,,
7/31/2025 00:00:00,0.055,0.055,,
7/31/2025 01:00:00,,,,
7/31/2025 02:00:00,,,,
7/31/2025 03:00:00,,,,
7/31/2025 04:00:00,,,,
7/31/2025 05:00:00,,,,
7/31/2025 06:00:00,0.058,0.058,,
7/31/2025 07:00:00,0.096,0.096,,
7/31/2025 08:00:00,,,,
7/31/2025 09:00:00,,,,
7/31/2025 10:00:00,,,,
7/31/2025 11:00:00,,,,
7/31/2025 12:00:00,0.027,0.027,,
7/31/2025 13:00:00,,,,
7/31/2025 14:00:00,,,,
7/31/2025 15:00:00,0.010,0.010,,
7/31/2025 16:00:00,,,,
7/31/2025 17:00:00,0.026,0.026,,
7/31/2025 18:00:00,,,,
7/31/2025 19:00:00,,,,
7/31/2025 20:00:00,,,,
7/31/2025 21:00:00,,,,
7/31/2025 22:00:00,,,,
7/31/2025 23:00:00,,,,
8/1/2025 00:00:00,,,,
8/1/2025 01:00:00,,,,
8/1/2025 02:00:00,,,,
8/1/2025 03:00:00,,,,
8/1/2025 04:00:00,0.044,0.044,,
8/1/2025 05:00:00,,,,
8/1/2025 06:00:00,,,,
8/1/2025 07:00:00,,,,
8/1/2025 08:00:00,,,,
8/1/2025 09:00:00,,,,
8/1/2025 10:00:00,,,,
8/1/2025 11:00:00,,,,
8/1/2025 12:00:00,,,,
8/1/2025 13:00:00,,,,
8/1/2025 14:00:00,,,,
8/1/2025 15:00:00,,,,
8/1/2025 16:00:00,,,,
8/1/2025 17:00:00,,,,
8/1/2025 18:00:00,,,,
8/1/2025 19:00:00,,,,
8/1/2025 20:00:00,,,,
8/1/2025 21:00:00,,,,
8/1/2025 22:00:00,,,,
8/1/2025 23:00:00,,,,
8/2/2025 00:00:00,,,,
8/2/2025 01:00:00,,,,
8/2/2025 02:00:00,,,,
8/2/2025 03:00:00,,,,
8/2/2025 04:00:00,,,,
8/2/2025 05:00:00,,,,
8/2/2025 06:00:00,,,,
8/2/2025 07:00:00,,,,
8/2/2025 08:00:00,,,,
8/2/2025 09:00:00,,,,
8/2/2025 10:00:00,,,,
8/2/2025 11:00:00,,,,
8/2/2025 12:00:00,,,,
8/2/2025 13:00:00,,,,
8/2/2025 14:00:00,,,,
8/2/2025 15:00:00,,,,
8/2/2025 16:00:00,,,,
8/2/2025 17:00:00,,,,
8/2/2025 18:00:00,,,,
8/2/2025 19:00:00,,,,
8/2/2025 20:00:00,,,,
8/2/2025 21:00:00,,,,
8/2/2025 22:00:00,,,,
8/2/2025 23:00:00,,,,
8/3/2025 00:00:00,,,,
8/3/2025 01:00:00,,,,
8/3/2025 02:00:00,,,,
8/3/2025 03:00:00,,,,
8/3/2025 04:00:00,,,,
8/3/2025 05:00:00,,,,
8/3/2025 06:00:00,,,,
8/3/2025 07:00:00,0.022,0.022,,
8/3/2025 08:00:00,0.112,0.112,,
8/3/2025 09:00:00,,,,
8/3/2025 10:00:00,,,,
8/3/2025 11:00:00,,,,
8/3/2025 12:00:00,,,,
8/3/2025 13:00:00,,,,
8/3/2025 14:00:00,,,,
8/3/2025 15:00:00,,,,
8/3/2025 16:00:00,,,,
8/3/2025 17:00:00,,,,
8/3/2025 18:00:00,,,,
8/3/2025 19:00:00,,,,
8/3/2025 20:00:00,,,,
8/3/2025 21:00:00,,,,
8/3/2025 22:00:00,,,,
8/3/2025 23:00:00,,,,
8/4/2025 00:00:00,,,,
8/4/2025 01:00:00,,,,
8/4/2025 02:00:00,,,,
8/4/2025 03:00:00,,,,
8/4/2025 04:00:00,,,,
8/4/2025 05:00:00,,,,
8/4/2025 06:00:00,,,,
8/4/2025 07:00:00,,,,
8/4/2025 08:00:00,,,,
8/4/2025 09:00:00,,,,
8/4/2025 10:00:00,,,,
8/4/2025 11:00:00,,,,
8/4/2025 12:00:00,,,,
8/4/2025 13:00:00,,,,
8/4/2025 14:00:00,,,,
8/4/2025 15:00:00,,,,
8/4/2025 16:00:00,0.029,0.029,,
8/4/2025 17:00:00,0.174,0.174,,
8/4/2025 18:00:00,0.397,0.397,,
8/4/2025 19:00:00,0.515,0.515,,
8/4/2025 20:00:00,0.300,0.300,,
8/4/2025 21:00:00,,,,
8/4/2025 22:00:00,,,,
8/4/2025 23:00:00,,,,
8/5/2025 00:00:00,,,,
8/5/2025 01:00:00,,,,
8/5/2025 02:00:00,0.002,0.002,,
8/5/2025 03:00:00,0.059,0.059,,
8/5/2025 04:00:00,0.067,0.067,,
8/5/2025 05:00:00,0.035,0.035,,
8/5/2025 06:00:00,0.027,0.027,,
8/5/2025 07:00:00,,,,
8/5/2025 08:00:00,0.012,0.012,,
8/5/2025 09:00:00,,,,
8/5/2025 10:00:00,,,,
8/5/2025 11:00:00,,,,
8/5/2025 12:00:00,,,,
8/5/2025 13:00:00,,,,
8/5/2025 14:00:00,,,,
8/5/2025 15:00:00,,,,
8/5/2025 16:00:00,,,,
8/5/2025 17:00:00,,,,
8/5/2025 18:00:00,,,,
8/5/2025 19:00:00,,,,
8/5/2025 20:00:00,,,,
8/5/2025 21:00:00,,,,
8/5/2025 22:00:00,,,,
8/5/2025 23:00:00,,,,
8/6/2025 00:00:00,,,,
8/6/2025 01:00:00,,,,
8/6/2025 02:00:00,0.005,0.005,,
8/6/2025 03:00:00,0.004,0.004,,
8/6/2025 04:00:00,0.003,0.003,,
8/6/2025 05:00:00,0.009,0.009,,
8/6/2025 06:00:00,0.008,0.008,,
8/6/2025 07:00:00,,,,
8/6/2025 08:00:00,,,,
8/6/2025 09:00:00,,,,
8/6/2025 10:00:00,0.000,,0.015,-0.020
8/6/2025 11:00:00,0.000,,0.025,-0.020
8/6/2025 12:00:00,0.000,,0.021,-0.020
8/6/2025 13:00:00,0.000,,0.020,-0.020
8/6/2025 14:00:00,0.000,,0.019,-0.020
8/6/2025 15:00:00,0.000,,0.019,-0.020
8/6/2025 16:00:00,0.000,,0.019,-0.020
8/6/2025 17:00:00,0.000,,0.021,-0.020
8/6/2025 18:00:00,0.000,,0.028,-0.020
8/6/2025 19:00:00,0.000,,0.028,-0.020
8/6/2025 20:00:00,0.000,,0.036,-0.020
8/6/2025 21:00:00,0.000,,0.037,-0.019
8/6/2025 22:00:00,0.000,,0.028,-0.020
8/6/2025 23:00:00,0.000,,0.031,-0.020
8/7/2025 00:00:00,0.000,,0.028,-0.020
8/7/2025 01:00:00,0.001,0.001,0.027,-0.020
8/7/2025 02:00:00,0.006,0.006,0.028,-0.020
8/7/2025 03:00:00,0.007,0.007,0.036,-0.020
8/7/2025 04:00:00,0.077,0.077,1.047,0.025
8/7/2025 05:00:00,0.206,0.206,11.246,0.479
8/7/2025 06:00:00,0.199,0.199,10.644,0.452
8/7/2025 07:00:00,0.251,0.251,14.729,0.634
8/7/2025 08:00:00,0.239,0.239,12.262,0.524
8/7/2025 09:00:00,0.141,0.141,11.233,0.478
8/7/2025 10:00:00,0.006,,0.608,0.006
8/7/2025 11:00:00,0.000,,0.034,-0.020
8/7/2025 12:00:00,0.000,,0.032,-0.020
8/7/2025 13:00:00,0.000,,0.047,-0.019
8/7/2025 14:00:00,0.141,0.141,0.032,-0.020
8/7/2025 15:00:00,0.000,,0.348,-0.006
8/7/2025 16:00:00,0.000,,0.384,-0.004
8/7/2025 17:00:00,0.000,,0.384,-0.004
8/7/2025 18:00:00,0.000,,0.384,-0.004
8/7/2025 19:00:00,0.000,,0.384,-0.004
8/7/2025 20:00:00,0.000,,0.384,-0.004
8/7/2025 21:00:00,0.000,,0.384,-0.004
8/7/2025 22:00:00,0.000,,0.384,-0.004
8/7/2025 23:00:00,0.000,,0.384,-0.004
8/8/2025 00:00:00,0.000,,0.384,-0.004
8/8/2025 01:00:00,0.000,,0.384,-0.004
8/8/2025 02:00:00,0.000,,0.384,-0.004
8/8/2025 03:00:00,0.000,,0.384,-0.004
8/8/2025 04:00:00,0.000,,0.384,-0.004
8/8/2025 05:00:00,0.000,,0.384,-0.004
8/8/2025 06:00:00,0.000,,0.384,-0.004
8/8/2025 07:00:00,0.000,,0.384,-0.004
8/8/2025 08:00:00,0.015,0.015,0.384,-0.004
8/8/2025 09:00:00,0.013,0.013,0.384,-0.004
8/8/2025 10:00:00,0.013,0.013,0.384,-0.004
8/8/2025 11:00:00,0.013,0.013,0.384,-0.004
8/8/2025 12:00:00,0.012,0.012,0.384,-0.004
8/8/2025 13:00:00,0.013,0.013,0.384,-0.004
8/8/2025 14:00:00,0.009,0.009,0.384,-0.004
8/8/2025 15:00:00,0.002,0.002,0.384,-0.004
8/8/2025 16:00:00,0.007,0.007,0.384,-0.004
8/8/2025 17:00:00,0.011,0.011,0.384,-0.004
8/8/2025 18:00:00,0.028,0.028,0.384,-0.004
8/8/2025 19:00:00,0.012,0.012,0.384,-0.004
8/8/2025 20:00:00,0.012,0.012,0.384,-0.004
8/8/2025 21:00:00,0.012,0.012,0.384,-0.004
8/8/2025 22:00:00,0.012,0.012,0.384,-0.004
8/8/2025 23:00:00,0.013,0.013,0.384,-0.004
8/9/2025 00:00:00,0.012,0.012,0.384,-0.004
8/9/2025 01:00:00,0.013,0.013,0.384,-0.004
8/9/2025 02:00:00,0.013,0.013,0.384,-0.004
8/9/2025 03:00:00,0.013,0.013,0.384,-0.004
8/9/2025 04:00:00,0.012,0.012,0.384,-0.004
8/9/2025 05:00:00,0.012,0.012,0.384,-0.004
8/9/2025 06:00:00,0.013,0.013,0.384,-0.004
8/9/2025 07:00:00,0.012,0.012,0.384,-0.004
8/9/2025 08:00:00,0.013,0.013,0.384,-0.004
8/9/2025 09:00:00,0.013,0.013,0.384,-0.004
8/9/2025 10:00:00,0.013,0.013,0.384,-0.004
8/9/2025 11:00:00,0.014,0.014,0.384,-0.004
8/9/2025 12:00:00,0.014,0.014,0.384,-0.004
8/9/2025 13:00:00,0.014,0.014,0.384,-0.004
8/9/2025 14:00:00,0.013,0.013,0.384,-0.004
8/9/2025 15:00:00,0.013,0.013,0.384,-0.004
8/9/2025 16:00:00,0.014,0.014,0.384,-0.004
8/9/2025 17:00:00,0.013,0.013,0.384,-0.004
8/9/2025 18:00:00,0.012,0.012,0.384,-0.004
8/9/2025 19:00:00,0.012,0.012,0.384,-0.004
8/9/2025 20:00:00,0.012,0.012,0.384,-0.004
8/9/2025 21:00:00,0.013,0.013,0.384,-0.004
8/9/2025 22:00:00,0.013,0.013,0.384,-0.004
8/9/2025 23:00:00,0.013,0.013,0.384,-0.004
8/10/2025 00:00:00,0.013,0.013,0.384,-0.004
8/10/2025 01:00:00,0.012,0.012,0.384,-0.004
8/10/2025 02:00:00,0.012,0.012,0.384,-0.004
8/10/2025 03:00:00,0.013,0.013,0.384,-0.004
8/10/2025 04:00:00,0.013,0.013,0.384,-0.004
8/10/2025 05:00:00,0.013,0.013,0.384,-0.004
8/10/2025 06:00:00,0.013,0.013,0.384,-0.004
8/10/2025 07:00:00,0.013,0.013,0.384,-0.004
8/10/2025 08:00:00,0.013,0.013,0.384,-0.004
8/10/2025 09:00:00,0.013,0.013,0.384,-0.004
8/10/2025 10:00:00,0.014,0.014,0.384,-0.004
8/10/2025 11:00:00,0.013,0.013,0.384,-0.004
8/10/2025 12:00:00,0.013,0.013,0.384,-0.004
8/10/2025 13:00:00,0.013,0.013,0.384,-0.004
8/10/2025 14:00:00,0.013,0.013,0.384,-0.004
8/10/2025 15:00:00,0.013,0.013,0.384,-0.004
8/10/2025 16:00:00,0.013,0.013,0.384,-0.004
8/10/2025 17:00:00,0.012,0.012,0.384,-0.004
8/10/2025 18:00:00,0.012,0.012,0.384,-0.004
8/10/2025 19:00:00,0.012,0.012,0.384,-0.004
8/10/2025 20:00:00,0.012,0.012,0.384,-0.004
8/10/2025 21:00:00,0.012,0.012,0.384,-0.004
8/10/2025 22:00:00,0.012,0.012,0.384,-0.004
8/10/2025 23:00:00,0.012,0.012,0.384,-0.004
8/11/2025 00:00:00,0.012,0.012,0.384,-0.004
8/11/2025 01:00:00,0.012,0.012,0.384,-0.004
8/11/2025 02:00:00,0.012,0.012,0.384,-0.004
8/11/2025 03:00:00,0.012,0.012,0.384,-0.004
8/11/2025 04:00:00,0.013,0.013,0.384,-0.004
8/11/2025 05:00:00,0.013,0.013,0.384,-0.004
8/11/2025 06:00:00,0.013,0.013,0.384,-0.004
8/11/2025 07:00:00,0.013,0.013,0.384,-0.004
8/11/2025 08:00:00,0.013,0.013,0.384,-0.004
8/11/2025 09:00:00,0.013,0.013,0.384,-0.004
8/11/2025 10:00:00,0.013,0.013,0.384,-0.004
8/11/2025 11:00:00,0.014,0.014,0.384,-0.004
8/11/2025 12:00:00,0.014,0.014,0.008,-0.021
8/11/2025 13:00:00,0.013,0.013,0.007,-0.021
8/11/2025 14:00:00,0.013,0.013,0.008,-0.021
8/11/2025 15:00:00,0.013,0.013,0.008,-0.021
8/11/2025 16:00:00,0.013,0.013,0.008,-0.021
8/11/2025 17:00:00,0.013,0.013,0.008,-0.021
8/11/2025 18:00:00,0.013,0.013,0.008,-0.021
8/11/2025 19:00:00,0.012,0.012,0.008,-0.021
8/11/2025 20:00:00,0.012,0.012,0.009,-0.021
8/11/2025 21:00:00,0.012,0.012,0.008,-0.021
8/11/2025 22:00:00,0.013,0.013,0.009,-0.021
8/11/2025 23:00:00,0.012,0.012,0.008,-0.021
8/12/2025 00:00:00,0.012,0.012,0.008,-0.021
8/12/2025 01:00:00,0.013,0.013,0.007,-0.021
8/12/2025 02:00:00,0.013,0.013,0.006,-0.021
8/12/2025 03:00:00,0.013,0.013,0.006,-0.021
8/12/2025 04:00:00,0.013,0.013,0.006,-0.021
8/12/2025 05:00:00,0.012,0.012,0.007,-0.021
8/12/2025 06:00:00,0.012,0.012,0.006,-0.021
8/12/2025 07:00:00,0.013,0.013,0.007,-0.021
8/12/2025 08:00:00,0.014,0.014,0.009,-0.021
8/12/2025 09:00:00,0.014,0.014,0.010,-0.021
8/12/2025 10:00:00,0.013,0.013,0.007,-0.021
8/12/2025 11:00:00,0.013,0.013,0.008,-0.021
8/12/2025 12:00:00,0.013,0.013,0.007,-0.021
8/12/2025 13:00:00,0.013,0.013,0.007,-0.021
8/12/2025 14:00:00,0.013,0.013,0.008,-0.021
8/12/2025 15:00:00,0.013,0.013,0.008,-0.021
8/12/2025 16:00:00,0.013,0.013,0.008,-0.021
8/12/2025 17:00:00,0.014,0.014,0.008,-0.021
8/12/2025 18:00:00,0.013,0.013,0.008,-0.021
8/12/2025 19:00:00,0.012,0.012,0.008,-0.021
8/12/2025 20:00:00,0.012,0.012,0.009,-0.021
8/12/2025 21:00:00,0.012,0.012,0.013,-0.021
8/12/2025 22:00:00,0.012,0.012,0.013,-0.021
8/12/2025 23:00:00,0.012,0.012,0.011,-0.021
8/13/2025 00:00:00,0.000,,0.011,-0.021
8/13/2025 01:00:00,0.000,,0.010,-0.021
8/13/2025 02:00:00,0.000,,0.010,-0.021
8/13/2025 03:00:00,0.000,,0.010,-0.021
8/13/2025 04:00:00,0.000,,0.010,-0.021
8/13/2025 05:00:00,0.000,,0.010,-0.021
8/13/2025 06:00:00,0.000,,0.010,-0.021
8/13/2025 07:00:00,0.000,,0.010,-0.021
8/13/2025 08:00:00,0.000,,0.010,-0.021
8/13/2025 09:00:00,0.000,,0.010,-0.021
8/13/2025 10:00:00,0.253,,6.166,0.253
8/13/2025 11:00:00,0.495,,11.614,0.495
8/13/2025 12:00:00,0.132,,3.451,0.132
8/13/2025 13:00:00,0.000,,0.215,-0.012
8/13/2025 14:00:00,0.000,,0.269,-0.009
8/13/2025 15:00:00,0.000,,0.012,-0.021
8/13/2025 16:00:00,0.000,,0.012,-0.021
8/13/2025 17:00:00,0.060,,1.833,0.060
8/13/2025 18:00:00,0.345,,8.227,0.345
8/13/2025 19:00:00,0.547,,12.784,0.547
8/13/2025 20:00:00,0.393,,9.326,0.393
8/13/2025 21:00:00,0.115,,3.062,0.115
8/13/2025 22:00:00,0.370,,8.790,0.370
8/13/2025 23:00:00,0.288,,6.956,0.288
8/14/2025 00:00:00,0.372,,8.842,0.372
8/14/2025 01:00:00,0.304,,7.305,0.304
8/14/2025 02:00:00,0.132,,3.440,0.132
8/14/2025 03:00:00,0.067,,1.993,0.067
8/14/2025 04:00:00,0.000,,0.212,-0.012
8/14/2025 05:00:00,0.002,,0.521,0.002
8/14/2025 06:00:00,0.000,,0.006,-0.021
8/14/2025 07:00:00,0.000,,0.007,-0.021
8/14/2025 08:00:00,0.000,,0.013,-0.021
8/14/2025 09:00:00,0.000,,0.028,-0.020
8/14/2025 10:00:00,0.000,,0.192,-0.013
8/14/2025 11:00:00,0.000,,0.070,-0.018
8/14/2025 12:00:00,0.000,,0.020,-0.020
8/14/2025 13:00:00,0.000,,0.022,-0.020
8/14/2025 14:00:00,0.000,,0.018,-0.020
8/14/2025 15:00:00,0.000,,0.015,-0.020
8/14/2025 16:00:00,0.000,,0.015,-0.020
8/14/2025 17:00:00,0.000,,0.013,-0.021
8/14/2025 18:00:00,0.000,,0.014,-0.020
8/14/2025 19:00:00,0.000,,0.015,-0.020
8/14/2025 20:00:00,0.000,,0.011,-0.021
8/14/2025 21:00:00,0.000,,0.007,-0.021
8/14/2025 22:00:00,0.000,,0.006,-0.021
8/14/2025 23:00:00,0.040,,1.382,0.040
8/15/2025 00:00:00,0.115,,3.056,0.115
8/15/2025 01:00:00,0.010,,0.707,0.010
8/15/2025 02:00:00,0.000,,0.006,-0.021
8/15/2025 03:00:00,0.000,,0.006,-0.021
8/15/2025 04:00:00,0.000,,0.006,-0.021
8/15/2025 05:00:00,0.000,,0.006,-0.021
8/15/2025 06:00:00,0.000,,0.005,-0.021
8/15/2025 07:00:00,0.000,,0.005,-0.021
8/15/2025 08:00:00,0.011,0.011,,
8/15/2025 09:00:00,0.011,0.011,,
8/15/2025 10:00:00,0.011,0.011,,
8/15/2025 11:00:00,0.012,0.012,,
8/15/2025 12:00:00,0.012,0.012,,
8/15/2025 13:00:00,0.012,0.012,,
8/15/2025 14:00:00,0.011,0.011,,
8/15/2025 15:00:00,0.011,0.011,,
8/15/2025 16:00:00,0.011,0.011,,
8/15/2025 17:00:00,0.011,0.011,,
8/15/2025 18:00:00,0.012,0.012,,
8/15/2025 19:00:00,0.033,0.033,,
8/15/2025 20:00:00,0.029,0.029,,
8/15/2025 21:00:00,0.038,0.038,,
8/15/2025 22:00:00,0.017,0.017,,
8/15/2025 23:00:00,0.018,0.018,,
8/16/2025 00:00:00,0.011,0.011,,
8/16/2025 01:00:00,0.009,0.009,,
8/16/2025 02:00:00,0.009,0.009,,
8/16/2025 03:00:00,0.009,0.009,,
8/16/2025 04:00:00,0.008,0.008,,
8/16/2025 05:00:00,0.007,0.007,,
8/16/2025 06:00:00,0.007,0.007,,
8/16/2025 07:00:00,0.008,0.008,,
8/16/2025 08:00:00,0.008,0.008,,
8/16/2025 09:00:00,0.008,0.008,,
8/16/2025 10:00:00,0.008,0.008,,
8/16/2025 11:00:00,0.008,0.008,,
8/16/2025 12:00:00,0.008,0.008,,
8/16/2025 13:00:00,0.008,0.008,,
8/16/2025 14:00:00,0.008,0.008,,
8/16/2025 15:00:00,0.008,0.008,,
8/16/2025 16:00:00,0.009,0.009,,
8/16/2025 17:00:00,0.009,0.009,,
8/16/2025 18:00:00,0.009,0.009,,
8/16/2025 19:00:00,0.009,0.009,,
8/16/2025 20:00:00,0.008,0.008,,
8/16/2025 21:00:00,0.008,0.008,,
8/16/2025 22:00:00,0.009,0.009,,
8/16/2025 23:00:00,0.009,0.009,,
8/17/2025 00:00:00,0.009,0.009,,
8/17/2025 01:00:00,0.009,0.009,,
8/17/2025 02:00:00,0.009,0.009,,
8/17/2025 03:00:00,0.009,0.009,,
8/17/2025 04:00:00,0.009,0.009,,
8/17/2025 05:00:00,0.007,0.007,,
8/17/2025 06:00:00,0.007,0.007,,
8/17/2025 07:00:00,0.007,0.007,,
8/17/2025 08:00:00,0.007,0.007,,
8/17/2025 09:00:00,0.007,0.007,,
8/17/2025 10:00:00,0.062,0.062,,
8/17/2025 11:00:00,0.131,0.131,,
8/17/2025 12:00:00,0.471,0.471,,
8/17/2025 13:00:00,0.582,0.582,,
8/17/2025 14:00:00,0.736,0.736,,
8/17/2025 15:00:00,0.323,0.323,,
8/17/2025 16:00:00,0.487,0.487,,
8/17/2025 17:00:00,0.706,0.706,,
8/17/2025 18:00:00,0.335,0.335,,
8/17/2025 19:00:00,0.332,0.332,,
8/17/2025 20:00:00,0.332,0.332,,
8/17/2025 21:00:00,0.212,0.212,,
8/17/2025 22:00:00,0.208,0.208,,
8/17/2025 23:00:00,0.164,0.164,,
8/18/2025 00:00:00,0.167,0.167,,
8/18/2025 01:00:00,0.280,0.280,,
8/18/2025 02:00:00,0.204,0.204,,
8/18/2025 03:00:00,0.091,0.091,,
8/18/2025 04:00:00,0.220,0.220,,
8/18/2025 05:00:00,0.135,0.135,,
8/18/2025 06:00:00,0.012,0.012,,
8/18/2025 07:00:00,0.012,0.012,,
8/18/2025 08:00:00,0.013,0.013,,
8/18/2025 09:00:00,0.013,0.013,,
8/18/2025 10:00:00,0.012,0.012,,
8/18/2025 11:00:00,0.012,0.012,,
8/18/2025 12:00:00,0.012,0.012,,
8/18/2025 13:00:00,0.011,0.011,,
8/18/2025 14:00:00,0.012,0.012,,
8/18/2025 15:00:00,0.012,0.012,,
8/18/2025 16:00:00,0.012,0.012,,
8/18/2025 17:00:00,0.012,0.012,,
8/18/2025 18:00:00,0.012,0.012,,
8/18/2025 19:00:00,0.013,0.013,,
8/18/2025 20:00:00,0.013,0.013,,
8/18/2025 21:00:00,0.013,0.013,,
8/18/2025 22:00:00,0.013,0.013,,
8/18/2025 23:00:00,0.013,0.013,,
8/19/2025 00:00:00,0.013,0.013,,
8/19/2025 01:00:00,0.013,0.013,,
8/19/2025 02:00:00,0.013,0.013,,
8/19/2025 03:00:00,0.014,0.014,,
8/19/2025 04:00:00,0.014,0.014,,
8/19/2025 05:00:00,0.013,0.013,,
8/19/2025 06:00:00,0.013,0.013,,
8/19/2025 07:00:00,0.013,0.013,,
8/19/2025 08:00:00,0.013,0.013,,
8/19/2025 09:00:00,0.013,0.013,,
8/19/2025 10:00:00,0.013,0.013,,
8/19/2025 11:00:00,0.021,0.021,,
8/19/2025 12:00:00,0.032,0.032,,
8/19/2025 13:00:00,0.034,0.034,,
8/19/2025 14:00:00,0.037,0.037,,
8/19/2025 15:00:00,0.041,0.041,,
8/19/2025 16:00:00,0.025,0.025,0.005,-0.021
8/19/2025 17:00:00,0.021,0.021,0.006,-0.021
8/19/2025 18:00:00,0.019,0.019,0.009,-0.021
8/19/2025 19:00:00,0.036,0.036,0.100,-0.017
8/19/2025 20:00:00,0.023,0.023,0.077,-0.018
8/19/2025 21:00:00,0.031,0.031,0.025,-0.020
8/19/2025 22:00:00,0.060,0.060,0.466,-0.000
8/19/2025 23:00:00,0.017,0.017,0.008,-0.021
8/20/2025 00:00:00,0.015,0.015,0.006,-0.021
8/20/2025 01:00:00,0.033,0.033,0.006,-0.021
8/20/2025 02:00:00,0.020,0.020,0.009,-0.021
8/20/2025 03:00:00,0.138,0.138,0.720,0.011
8/20/2025 04:00:00,0.051,0.051,6.610,0.273
8/20/2025 05:00:00,0.012,0.012,0.008,-0.021
8/20/2025 06:00:00,0.013,0.013,0.004,-0.021
8/20/2025 07:00:00,0.013,0.013,0.003,-0.021
8/20/2025 08:00:00,0.013,0.013,0.003,-0.021
8/20/2025 09:00:00,0.013,0.013,0.004,-0.021
8/20/2025 10:00:00,0.014,0.014,0.004,-0.021
8/20/2025 11:00:00,0.015,0.015,0.134,-0.015
8/20/2025 12:00:00,0.013,0.013,0.053,-0.019
8/20/2025 13:00:00,0.014,0.014,0.003,-0.021
8/20/2025 14:00:00,0.076,0.076,1.073,0.027
8/20/2025 15:00:00,0.276,0.276,1.946,0.065
